new_header	new_symbol	legacy_symbol	file	line	matched_pattern	text
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-karma/src/network/community/heartbeat.cpp	52	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"const uint16_t max_players = karma::common::config::ReadRequiredUInt16Config(""server.clients.Max"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-karma/src/network/community/heartbeat.cpp	61	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"karma::common::config::ReadRequiredUInt16Config(""community.HeartbeatIntervalSeconds""));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-karma/src/network/community/heartbeat_client.cpp	146	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"karma::common::config::ReadRequiredUInt16Config(""server.community.heartbeat.HttpSuccessStatusMin"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-karma/src/network/community/heartbeat_client.cpp	148	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"karma::common::config::ReadRequiredUInt16Config(""server.community.heartbeat.HttpSuccessStatusMaxExclusive"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-karma/src/network/config/reconnect_policy.cpp	10	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"karma::common::config::ReadRequiredUInt16Config(""client.network.reconnect.MaxAttempts""));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-karma/src/network/config/transport_mapping.cpp	45	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"karma::common::config::ReadRequiredUInt16Config(""server.network.transport.enet.ReliableChannel"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-karma/src/network/content/transfer_sender.cpp	19	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"karma::common::config::ReadRequiredUInt16Config(""server.network.content.transfer.RetryAttempts""));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-karma/src/network/server/auth/preauth.cpp	300	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"karma::common::config::ReadRequiredUInt16Config(""server.auth.communityAuth.HttpSuccessStatusMin"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-karma/src/network/server/auth/preauth.cpp	302	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"karma::common::config::ReadRequiredUInt16Config(""server.auth.communityAuth.HttpSuccessStatusMaxExclusive"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-karma/src/ui/backends/imgui/core.cpp	39	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"common::config::ReadRequiredUInt16Config(""client.ui.overlay.imgui.bridge.software.Width""));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-karma/src/ui/backends/imgui/core.cpp	42	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"common::config::ReadRequiredUInt16Config(""client.ui.overlay.imgui.bridge.software.Height""));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-karma/src/ui/backends/rmlui/adapter.cpp	28	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"std::max<uint16_t>(256u, common::config::ReadRequiredUInt16Config(""client.ui.overlay.rmlui.bridge.software.Width""));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt16Config	ReadRequiredUInt16Config	m-karma/src/ui/backends/rmlui/adapter.cpp	30	\b(?:karma::)?common::config::ReadRequiredUInt16Config\s*\(	"std::max<uint16_t>(144u, common::config::ReadRequiredUInt16Config(""client.ui.overlay.rmlui.bridge.software.Height""));"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt32Config	ReadRequiredUInt32Config	m-karma/src/network/config/transport_mapping.cpp	52	\b(?:karma::)?common::config::ReadRequiredUInt32Config\s*\(	"karma::common::config::ReadRequiredUInt32Config(""server.network.transport.enet.IncomingBandwidthBytesPerSec"");"
m-kconfig/include/kconfig/helpers.hpp	ReadRequiredUInt32Config	ReadRequiredUInt32Config	m-karma/src/network/config/transport_mapping.cpp	54	\b(?:karma::)?common::config::ReadRequiredUInt32Config\s*\(	"karma::common::config::ReadRequiredUInt32Config(""server.network.transport.enet.OutgoingBandwidthBytesPerSec"");"
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-bz3/src/tests/server_join_runtime_contract_test.cpp	110	\b(?:karma::)?common::i18n::Get\s*\(	"karma::common::i18n::Get().loadLanguage(""en"");"
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-bz3/src/ui/core/system.cpp	55	\b(?:karma::)?common::i18n::Get\s*\(	karma::common::i18n::Get().loadLanguage(language);
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-bz3/src/ui/frontends/imgui/backend.cpp	57	\b(?:karma::)?common::i18n::Get\s*\(	const auto assets = ui::fonts::GetConsoleFontAssets(karma::common::i18n::Get().language(), true);
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-bz3/src/ui/frontends/imgui/backend.cpp	143	\b(?:karma::)?common::i18n::Get\s*\(	karma::common::i18n::Get().loadLanguage(*pendingLanguage);
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-bz3/src/ui/frontends/imgui/backend.cpp	213	\b(?:karma::)?common::i18n::Get\s*\(	const auto &i18n = karma::common::i18n::Get();
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-bz3/src/ui/frontends/imgui/backend.cpp	275	\b(?:karma::)?common::i18n::Get\s*\(	const auto assets = ui::fonts::GetConsoleFontAssets(karma::common::i18n::Get().language(), true);
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-bz3/src/ui/frontends/imgui/console/console.cpp	66	\b(?:karma::)?common::i18n::Get\s*\(	return karma::common::i18n::Get().get(spec.labelKey);
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-bz3/src/ui/frontends/imgui/console/console.cpp	127	\b(?:karma::)?common::i18n::Get\s*\(	const std::string language = karma::common::i18n::Get().language();
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-bz3/src/ui/frontends/imgui/console/console.cpp	272	\b(?:karma::)?common::i18n::Get\s*\(	auto &i18n = karma::common::i18n::Get();
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-bz3/src/ui/frontends/imgui/console/panels/panel_settings.cpp	73	\b(?:karma::)?common::i18n::Get\s*\(	configuredLanguage = karma::common::i18n::Get().language();
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-bz3/src/ui/frontends/imgui/console/panels/panel_settings.cpp	84	\b(?:karma::)?common::i18n::Get\s*\(	auto &i18n = karma::common::i18n::Get();
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-bz3/src/ui/frontends/imgui/console/panels/panel_settings.cpp	151	\b(?:karma::)?common::i18n::Get\s*\(	"const std::string &hudBackgroundLabel = karma::common::i18n::Get().get(""ui.settings.hud_background_label"");"
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-bz3/src/ui/frontends/imgui/console/panels/panel_settings.cpp	152	\b(?:karma::)?common::i18n::Get\s*\(	"const std::string &hudBackgroundEditLabel = karma::common::i18n::Get().get(""ui.settings.hud_background_edit"");"
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-bz3/src/ui/frontends/imgui/console/panels/panel_settings.cpp	153	\b(?:karma::)?common::i18n::Get\s*\(	"const std::string &hudTextColorLabel = karma::common::i18n::Get().get(""ui.settings.hud_text_color_label"");"
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-bz3/src/ui/frontends/imgui/console/panels/panel_settings.cpp	154	\b(?:karma::)?common::i18n::Get\s*\(	"const std::string &hudTextSizeLabel = karma::common::i18n::Get().get(""ui.settings.hud_text_size_label"");"
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-bz3/src/ui/frontends/imgui/console/panels/panel_start_server.cpp	443	\b(?:karma::)?common::i18n::Get\s*\(	auto &i18n = karma::common::i18n::Get();
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-bz3/src/ui/frontends/imgui/hud/fps.cpp	55	\b(?:karma::)?common::i18n::Get\s*\(	"const std::string fpsText = karma::common::i18n::Get().format(""ui.hud.fps_label"", {{""value"", fpsBuffer}});"
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-bz3/src/ui/frontends/rmlui/backend.cpp	52	\b(?:karma::)?common::i18n::Get\s*\(	return karma::common::i18n::Get().get(spec.labelKey);
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-bz3/src/ui/frontends/rmlui/backend.cpp	257	\b(?:karma::)?common::i18n::Get\s*\(	loadConfiguredFonts(karma::common::i18n::Get().language());
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-bz3/src/ui/frontends/rmlui/backend.cpp	608	\b(?:karma::)?common::i18n::Get\s*\(	karma::common::i18n::Get().loadLanguage(*state->pendingLanguage);
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-bz3/src/ui/frontends/rmlui/backend.cpp	862	\b(?:karma::)?common::i18n::Get\s*\(	loadConfiguredFonts(karma::common::i18n::Get().language());
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-bz3/src/ui/frontends/rmlui/backend.cpp	880	\b(?:karma::)?common::i18n::Get\s*\(	ui::rmlui::ApplyTranslations(state->document, karma::common::i18n::Get());
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-bz3/src/ui/frontends/rmlui/console/panels/panel.cpp	47	\b(?:karma::)?common::i18n::Get\s*\(	rmlui::ApplyTranslations(panel, karma::common::i18n::Get());
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-bz3/src/ui/frontends/rmlui/console/panels/panel_settings.cpp	509	\b(?:karma::)?common::i18n::Get\s*\(	const std::string &label = karma::common::i18n::Get().get(labelKey);
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-bz3/src/ui/frontends/rmlui/console/panels/panel_settings.cpp	526	\b(?:karma::)?common::i18n::Get\s*\(	if (code == selectedLanguageFromConfig() && code == karma::common::i18n::Get().language()) {
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-bz3/src/ui/frontends/rmlui/console/panels/panel_settings.cpp	544	\b(?:karma::)?common::i18n::Get\s*\(	return karma::common::i18n::Get().language();
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-bz3/src/ui/frontends/rmlui/hud/hud.cpp	33	\b(?:karma::)?common::i18n::Get\s*\(	rmlui::ApplyTranslations(document, karma::common::i18n::Get());
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-bz3/src/ui/frontends/rmlui/hud/hud.cpp	34	\b(?:karma::)?common::i18n::Get\s*\(	lastLanguage = karma::common::i18n::Get().language();
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-bz3/src/ui/frontends/rmlui/hud/hud.cpp	70	\b(?:karma::)?common::i18n::Get\s*\(	const std::string currentLanguage = karma::common::i18n::Get().language();
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-bz3/src/ui/frontends/rmlui/hud/hud.cpp	72	\b(?:karma::)?common::i18n::Get\s*\(	rmlui::ApplyTranslations(document, karma::common::i18n::Get());
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-bz3/src/ui/frontends/rmlui/hud/hud.cpp	221	\b(?:karma::)?common::i18n::Get\s*\(	"const std::string fpsText = karma::common::i18n::Get().format(""ui.hud.fps_label"", {{""value"", value}});"
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-karma/src/app/client/bootstrap.cpp	42	\b(?:karma::)?common::i18n::Get\s*\(	karma::common::i18n::Get().loadFromConfig(karma::common::i18n::I18n::RuntimeRole::Client);
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-karma/src/app/server/bootstrap.cpp	39	\b(?:karma::)?common::i18n::Get\s*\(	karma::common::i18n::Get().loadFromConfig(karma::common::i18n::I18n::RuntimeRole::Server);
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-karma/src/cli/client/parser.cpp	79	\b(?:karma::)?common::i18n::Get\s*\(	const auto& i18n = common::i18n::Get();
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-karma/src/cli/server/parser.cpp	68	\b(?:karma::)?common::i18n::Get\s*\(	const auto& i18n = common::i18n::Get();
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-karma/src/network/server/auth/preauth.cpp	288	\b(?:karma::)?common::i18n::Get\s*\(	auto& i18n = karma::common::i18n::Get();
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-karma/src/network/server/session/hooks.cpp	10	\b(?:karma::)?common::i18n::Get\s*\(	auto& i18n = karma::common::i18n::Get();
m-kconfig/include/kconfig/i18n.hpp	Get	Get	m-karma/src/network/server/session/join_runtime.cpp	21	\b(?:karma::)?common::i18n::Get\s*\(	"karma::common::i18n::Get().require(""feedback.server.runtime.joinRejectReasons.Default"");"
m-kconfig/include/kconfig/i18n.hpp	I18n::formatText	I18n::formatText	m-karma/src/cli/client/parser.cpp	62	\bi18n\s*\.\s*formatText\s*\(	return i18n.formatText(RequireLocalized(i18n, key), replacements);
m-kconfig/include/kconfig/i18n.hpp	I18n::get	I18n::get	m-bz3/src/ui/frontends/imgui/backend.cpp	214	\bi18n\s*\.\s*get\s*\(	"const std::string title = i18n.get(""ui.hud.quick_menu.title"");"
m-kconfig/include/kconfig/i18n.hpp	I18n::get	I18n::get	m-bz3/src/ui/frontends/imgui/backend.cpp	215	\bi18n\s*\.\s*get\s*\(	"const std::string consoleLabel = i18n.get(""ui.hud.quick_menu.console"");"
m-kconfig/include/kconfig/i18n.hpp	I18n::get	I18n::get	m-bz3/src/ui/frontends/imgui/backend.cpp	216	\bi18n\s*\.\s*get\s*\(	"const std::string resumeLabel = i18n.get(""ui.hud.quick_menu.resume"");"
m-kconfig/include/kconfig/i18n.hpp	I18n::get	I18n::get	m-bz3/src/ui/frontends/imgui/backend.cpp	217	\bi18n\s*\.\s*get\s*\(	"const std::string disconnectLabel = i18n.get(""ui.hud.quick_menu.disconnect"");"
m-kconfig/include/kconfig/i18n.hpp	I18n::get	I18n::get	m-bz3/src/ui/frontends/imgui/backend.cpp	218	\bi18n\s*\.\s*get\s*\(	"const std::string quitLabel = i18n.get(""ui.hud.quick_menu.quit"");"
m-kconfig/include/kconfig/i18n.hpp	I18n::get	I18n::get	m-bz3/src/ui/frontends/imgui/console/console.cpp	66	\b(?:karma::)?common::i18n::Get\(\)\s*\.\s*get\s*\(	return karma::common::i18n::Get().get(spec.labelKey);
m-kconfig/include/kconfig/i18n.hpp	I18n::get	I18n::get	m-bz3/src/ui/frontends/imgui/console/console.cpp	273	\bi18n\s*\.\s*get\s*\(	"const std::string windowTitle = i18n.get(""ui.console.title"");"
m-kconfig/include/kconfig/i18n.hpp	I18n::get	I18n::get	m-bz3/src/ui/frontends/imgui/console/console.cpp	291	\bi18n\s*\.\s*get\s*\(	const std::string label = spec.labelKey ? i18n.get(spec.labelKey)
m-kconfig/include/kconfig/i18n.hpp	I18n::get	I18n::get	m-bz3/src/ui/frontends/imgui/console/panels/panel_settings.cpp	101	\bi18n\s*\.\s*get\s*\(	"ImGui::TextUnformatted(i18n.get(""ui.settings.language_label"").c_str());"
m-kconfig/include/kconfig/i18n.hpp	I18n::get	I18n::get	m-bz3/src/ui/frontends/imgui/console/panels/panel_settings.cpp	107	\bi18n\s*\.\s*get\s*\(	"std::string selectedLangLabel = i18n.get(""languages."" + selectedLangCode);"
m-kconfig/include/kconfig/i18n.hpp	I18n::get	I18n::get	m-bz3/src/ui/frontends/imgui/console/panels/panel_settings.cpp	114	\bi18n\s*\.\s*get\s*\(	"std::string label = i18n.get(""languages."" + code);"
m-kconfig/include/kconfig/i18n.hpp	I18n::get	I18n::get	m-bz3/src/ui/frontends/imgui/console/panels/panel_settings.cpp	151	\b(?:karma::)?common::i18n::Get\(\)\s*\.\s*get\s*\(	"const std::string &hudBackgroundLabel = karma::common::i18n::Get().get(""ui.settings.hud_background_label"");"
m-kconfig/include/kconfig/i18n.hpp	I18n::get	I18n::get	m-bz3/src/ui/frontends/imgui/console/panels/panel_settings.cpp	152	\b(?:karma::)?common::i18n::Get\(\)\s*\.\s*get\s*\(	"const std::string &hudBackgroundEditLabel = karma::common::i18n::Get().get(""ui.settings.hud_background_edit"");"
m-kconfig/include/kconfig/i18n.hpp	I18n::get	I18n::get	m-bz3/src/ui/frontends/imgui/console/panels/panel_settings.cpp	153	\b(?:karma::)?common::i18n::Get\(\)\s*\.\s*get\s*\(	"const std::string &hudTextColorLabel = karma::common::i18n::Get().get(""ui.settings.hud_text_color_label"");"
m-kconfig/include/kconfig/i18n.hpp	I18n::get	I18n::get	m-bz3/src/ui/frontends/imgui/console/panels/panel_settings.cpp	154	\b(?:karma::)?common::i18n::Get\(\)\s*\.\s*get\s*\(	"const std::string &hudTextSizeLabel = karma::common::i18n::Get().get(""ui.settings.hud_text_size_label"");"
m-kconfig/include/kconfig/i18n.hpp	I18n::get	I18n::get	m-bz3/src/ui/frontends/imgui/console/panels/panel_start_server.cpp	447	\bi18n\s*\.\s*get\s*\(	"ImGui::TextColored(colors.error, ""%s"", i18n.get(""ui.console.start_server.server_binary_missing"").c_str());"
m-kconfig/include/kconfig/i18n.hpp	I18n::get	I18n::get	m-bz3/src/ui/frontends/imgui/console/panels/panel_start_server.cpp	484	\bi18n\s*\.\s*get\s*\(	"ImGui::TextUnformatted(i18n.get(""ui.console.start_server.new_server"").c_str());"
m-kconfig/include/kconfig/i18n.hpp	I18n::get	I18n::get	m-bz3/src/ui/frontends/imgui/console/panels/panel_start_server.cpp	486	\bi18n\s*\.\s*get\s*\(	"ImGui::TableSetupColumn(i18n.get(""ui.console.start_server.ip_address"").c_str(), ImGuiTableColumnFlags_WidthFixed, ipWidth);"
m-kconfig/include/kconfig/i18n.hpp	I18n::get	I18n::get	m-bz3/src/ui/frontends/imgui/console/panels/panel_start_server.cpp	487	\bi18n\s*\.\s*get\s*\(	"ImGui::TableSetupColumn(i18n.get(""ui.console.start_server.port"").c_str(), ImGuiTableColumnFlags_WidthFixed, portWidth);"
m-kconfig/include/kconfig/i18n.hpp	I18n::get	I18n::get	m-bz3/src/ui/frontends/imgui/console/panels/panel_start_server.cpp	488	\bi18n\s*\.\s*get\s*\(	"ImGui::TableSetupColumn(i18n.get(""ui.console.start_server.community"").c_str(), ImGuiTableColumnFlags_WidthStretch);"
m-kconfig/include/kconfig/i18n.hpp	I18n::get	I18n::get	m-bz3/src/ui/frontends/imgui/console/panels/panel_start_server.cpp	489	\bi18n\s*\.\s*get\s*\(	"ImGui::TableSetupColumn(i18n.get(""ui.console.start_server.world_directory"").c_str(), ImGuiTableColumnFlags_WidthStretch);"
m-kconfig/include/kconfig/i18n.hpp	I18n::get	I18n::get	m-bz3/src/ui/frontends/imgui/console/panels/panel_start_server.cpp	490	\bi18n\s*\.\s*get\s*\(	"ImGui::TableSetupColumn(i18n.get(""ui.console.start_server.logging"").c_str(), ImGuiTableColumnFlags_WidthFixed, loggingWidth);"
m-kconfig/include/kconfig/i18n.hpp	I18n::get	I18n::get	m-bz3/src/ui/frontends/imgui/console/panels/panel_start_server.cpp	491	\bi18n\s*\.\s*get\s*\(	"ImGui::TableSetupColumn(i18n.get(""ui.console.start_server.action"").c_str(), ImGuiTableColumnFlags_WidthFixed, actionWidth);"
m-kconfig/include/kconfig/i18n.hpp	I18n::get	I18n::get	m-bz3/src/ui/frontends/imgui/console/panels/panel_start_server.cpp	590	\bi18n\s*\.\s*get\s*\(	"if (ImGui::Button(i18n.get(""ui.console.start_server.start_button"").c_str())) {"
m-kconfig/include/kconfig/i18n.hpp	I18n::get	I18n::get	m-bz3/src/ui/frontends/imgui/console/panels/panel_start_server.cpp	729	\bi18n\s*\.\s*get\s*\(	"if (ImGui::Button(i18n.get(""ui.console.start_server.start_button"").c_str())) {"
m-kconfig/include/kconfig/i18n.hpp	I18n::get	I18n::get	m-bz3/src/ui/frontends/rmlui/backend.cpp	52	\b(?:karma::)?common::i18n::Get\(\)\s*\.\s*get\s*\(	return karma::common::i18n::Get().get(spec.labelKey);
m-kconfig/include/kconfig/i18n.hpp	I18n::get	I18n::get	m-bz3/src/ui/frontends/rmlui/console/panels/panel_settings.cpp	509	\b(?:karma::)?common::i18n::Get\(\)\s*\.\s*get\s*\(	const std::string &label = karma::common::i18n::Get().get(labelKey);
m-kconfig/include/kconfig/i18n.hpp	I18n::get	I18n::get	m-bz3/src/ui/frontends/rmlui/translate.cpp	77	\bi18n\s*\.\s*get\s*\(	const std::string &translated = i18n.get(key);
m-kconfig/include/kconfig/i18n.hpp	I18n::get	I18n::get	m-bz3/src/ui/frontends/rmlui/translate.cpp	96	\bi18n\s*\.\s*get\s*\(	const std::string &translated = i18n.get(key);
m-kconfig/include/kconfig/i18n.hpp	I18n::get	I18n::get	m-karma/src/cli/client/parser.cpp	51	\bi18n\s*\.\s*get\s*\(	const std::string& localized = i18n.get(std::string(key));
m-kconfig/include/kconfig/i18n.hpp	I18n::get	I18n::get	m-karma/src/cli/server/parser.cpp	47	\bi18n\s*\.\s*get\s*\(	const std::string& localized = i18n.get(std::string(key));
m-kconfig/include/kconfig/i18n.hpp	I18n::loadFromConfig	I18n::loadFromConfig	m-karma/src/app/client/bootstrap.cpp	42	\b(?:karma::)?common::i18n::Get\(\)\s*\.\s*loadFromConfig\s*\(	karma::common::i18n::Get().loadFromConfig(karma::common::i18n::I18n::RuntimeRole::Client);
m-kconfig/include/kconfig/i18n.hpp	I18n::loadFromConfig	I18n::loadFromConfig	m-karma/src/app/server/bootstrap.cpp	39	\b(?:karma::)?common::i18n::Get\(\)\s*\.\s*loadFromConfig\s*\(	karma::common::i18n::Get().loadFromConfig(karma::common::i18n::I18n::RuntimeRole::Server);
m-kconfig/include/kconfig/i18n.hpp	I18n::require	I18n::require	m-karma/src/network/server/auth/preauth.cpp	292	\bi18n\s*\.\s*require\s*\(	"i18n.require(""feedback.server.auth.PreAuthRejectReason"");"
m-kconfig/include/kconfig/i18n.hpp	I18n::require	I18n::require	m-karma/src/network/server/session/hooks.cpp	12	\bi18n\s*\.\s*require\s*\(	"i18n.require(""feedback.server.runtime.joinRejectReasons.Default"");"
m-kconfig/include/kconfig/i18n.hpp	I18n::require	I18n::require	m-karma/src/network/server/session/hooks.cpp	14	\bi18n\s*\.\s*require\s*\(	"i18n.require(""feedback.server.auth.PreAuthRejectReason"");"
m-kconfig/include/kconfig/i18n.hpp	I18n::require	I18n::require	m-karma/src/network/server/session/join_runtime.cpp	21	\b(?:karma::)?common::i18n::Get\(\)\s*\.\s*require\s*\(	"karma::common::i18n::Get().require(""feedback.server.runtime.joinRejectReasons.Default"");"
m-kconfig/include/kconfig/json.hpp	Dump	Dump	m-karma/src/network/auth/structured_payload.cpp	45	\b(?:karma::)?common::serialization::Dump\s*\(	return karma::common::serialization::Dump(auth);
m-kconfig/include/kconfig/json.hpp	Object	Object	m-bz3/src/ui/controllers/bindings_controller.cpp	135	\b(?:karma::)?common::serialization::Object\s*\(	karma::common::serialization::Value keybindings = karma::common::serialization::Object();
m-kconfig/include/kconfig/json.hpp	Object	Object	m-bz3/src/ui/controllers/bindings_controller.cpp	136	\b(?:karma::)?common::serialization::Object\s*\(	karma::common::serialization::Value controllerBindings = karma::common::serialization::Object();
m-kconfig/include/kconfig/json.hpp	Object	Object	m-bz3/src/ui/controllers/console_controller.cpp	62	\b(?:karma::)?common::serialization::Object\s*\(	karma::common::serialization::Value creds = karma::common::serialization::Object();
m-kconfig/include/kconfig/json.hpp	Object	Object	m-bz3/src/ui/controllers/console_controller.cpp	73	\b(?:karma::)?common::serialization::Object\s*\(	creds[key] = karma::common::serialization::Object();
m-kconfig/include/kconfig/json.hpp	Object	Object	m-bz3/src/ui/frontends/imgui/console/console.cpp	583	\b(?:karma::)?common::serialization::Object\s*\(	karma::common::serialization::Value creds = karma::common::serialization::Object();
m-kconfig/include/kconfig/json.hpp	Object	Object	m-bz3/src/ui/frontends/imgui/console/console.cpp	590	\b(?:karma::)?common::serialization::Object\s*\(	creds[key] = karma::common::serialization::Object();
m-kconfig/include/kconfig/json.hpp	Object	Object	m-karma/src/app/shared/config_overrides.cpp	20	\b(?:karma::)?common::serialization::Object\s*\(	karma::common::serialization::Value overlay = karma::common::serialization::Object();
m-kconfig/include/kconfig/json.hpp	Object	Object	m-karma/src/app/shared/config_overrides.cpp	253	\b(?:karma::)?common::serialization::Object\s*\(	(*current)[segment] = karma::common::serialization::Object();
m-kconfig/include/kconfig/json.hpp	Object	Object	m-karma/src/common/content/catalog.cpp	88	\b(?:karma::)?common::serialization::Object\s*\(	karma::common::serialization::Value merged_config = karma::common::serialization::Object();
m-kconfig/include/kconfig/json.hpp	Object	Object	m-karma/src/network/auth/structured_payload.cpp	35	\b(?:karma::)?common::serialization::Object\s*\(	karma::common::serialization::Value auth = karma::common::serialization::Object();
m-kconfig/include/kconfig/json.hpp	Object	Object	m-karma/src/physics/tests/parity/engine_sync_checks.cpp	308	\b(?:karma::)?common::serialization::Object\s*\(	auto fallback_bindings = karma::common::serialization::Object();
m-kconfig/include/kconfig/json.hpp	Object	Object	m-karma/src/physics/tests/parity/engine_sync_checks.cpp	309	\b(?:karma::)?common::serialization::Object\s*\(	"fallback_bindings[""global""] = karma::common::serialization::Object();"
m-kconfig/include/kconfig/json.hpp	Object	Object	m-karma/src/physics/tests/parity/engine_sync_checks.cpp	310	\b(?:karma::)?common::serialization::Object\s*\(	"fallback_bindings[""game""] = karma::common::serialization::Object();"
m-kconfig/include/kconfig/json.hpp	Object	Object	m-karma/src/physics/tests/parity/engine_sync_checks.cpp	311	\b(?:karma::)?common::serialization::Object\s*\(	"fallback_bindings[""roaming""] = karma::common::serialization::Object();"
m-kconfig/include/kconfig/json.hpp	Parse	Parse	m-karma/src/network/auth/structured_payload.cpp	56	\b(?:karma::)?common::serialization::Parse\s*\(	const auto json_data = karma::common::serialization::Parse(trimmed);
m-kconfig/include/kconfig/json.hpp	Parse	Parse	m-karma/src/network/community/heartbeat_client.cpp	99	\b(?:karma::)?common::serialization::Parse\s*\(	const auto json_data = karma::common::serialization::Parse(*body_out);
m-kconfig/include/kconfig/json.hpp	Parse	Parse	m-karma/src/network/server/auth/preauth.cpp	106	\b(?:karma::)?common::serialization::Parse\s*\(	const auto json_data = karma::common::serialization::Parse(*body_out);
m-kconfig/include/kconfig/json.hpp	Parse	Parse	m-karma/src/network/server/auth/preauth.cpp	245	\b(?:karma::)?common::serialization::Parse\s*\(	const auto response_json = karma::common::serialization::Parse(response_body);
m-kconfig/include/kconfig/store.hpp	ConfigStore::Add	ConfigStore::Add	m-karma/src/common/tests/config_store_named_api_test.cpp	83	\bConfigStore::\s*Add\s*\(	"if (!Expect(ConfigStore::Add(""primary"", primary), ""Add(primary) failed"")) {"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Add	ConfigStore::Add	m-karma/src/common/tests/config_store_named_api_test.cpp	113	\bConfigStore::\s*Add\s*\(	"if (!Expect(ConfigStore::Add(""overlay"", overlay), ""Add(overlay) failed"")) {"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Add	ConfigStore::Add	m-karma/src/common/tests/config_store_named_api_test.cpp	139	\bConfigStore::\s*Add\s*\(	"if (!Expect(ConfigStore::Add(""locked"", Parse(R""({""x"":1})""), false),"
